"id","latitude","longitude","addr:city","addr:country","addr:district","addr:full","addr:housename","addr:housenumber","addr:interpolation","addr:number","addr:postcode","addr:street","addr:street:source","alcohol","alt_name","amenity","artwork_type","atm","bicycle:repair","books","brand","building","car_repair","clothes","contact:email","contact:facebook","contact:website","craft","created_by","cuisine","description","designation","diaper","diet:gluten_free","dispensing","distillery","disused:amenity","disused:name","disused:shop","doityourself","email","facebook","fair_trade","fax","fee","female","fhrs:id","fish","from","gallery","healthcare","healthcare:speciality","lawyer","leisure","level","male","massage","medical_system","music","music_genre","name","note","office","old_name","old_old_name","opening_hours","opening_hours:url","operator","organic","payment:bitcoin","phone","religion","rental","repair","retail","roof:levels","second_hand","self_service","service","service:bicycle:rental","service:bicycle:repair","service:bicycle:retail","service:bicycle:second_hand","shop","source","source:shop","tailor:alteration_service","toilets:wheelchair","tourism","trade","twitter","type","uk_postcode_centroid","unisex","url","vending","web","website","wheelchair","wheelchair:description","wholesale"
"node/3170337810",55.9524117,-3.2003443,,,,,,"24",,,,"Frederick Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vision Express",,,,,,,,,,,,,,,,,,,,,,,"optician","survey",,,,,,,,,,,,,,,,
"node/3170337811",55.9520743,-3.201544,,,,,,"111",,,,"Rose Street",,,,,,,,,,,,,,,,,,,,,,,,,,"Rock Candy","jewelry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vacant","survey",,,,,,,,,,,,,,,,
"node/3170337813",55.9521032,-3.2013784,,,,,,"105",,,,"Rose Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tartan & Tweed",,,,,,,,,,,,,,,,,,,,,,,"gift","survey",,,,,,,,,,,,,,,,
"node/3170337814",55.9519814,-3.2029436,,,,,,"23A",,,,"Castle Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Treasure Trove",,,,,,,,,,"+44 131 220 1187",,,,,,,,,,,,,"craft","survey",,,,,,,,,,,,,"http://www.selfaidsociety.co.uk/",,,
"node/3170337815",55.9519279,-3.2023826,"Edinburgh","GB",,,,"127",,,,"Rose Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tickets Scotland",,,,,,,,,,,,,,,,,,,,,,,"ticket","survey",,,,,,,,,,,,,"http://www.tickets-scotland.com",,,
"node/3170337816",55.9521174,-3.2012971,,,,,,"101",,,,"Rose Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Viking Optical Centre",,,,,,,,,,,,,,,,,,,,,,,"yes","survey",,,,,,,,,,,,,"http://www.vikingopticalcentres.co.uk/",,,
"node/3170337817",55.9520535,-3.2016633,"Edinburgh","GB",,,,"115-117",,,,"Rose Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Route One",,,,,,,,,,,,,,,,,,,,,,,"clothes","survey",,,,,,,,,,,,,,,,
"node/3170844801",55.9773288,-3.1684025,,,,,,"6A",,,,"Tower Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McLaren Auto Body",,,,,,,,,,,,,,,,,,,,,,,"car_repair","survey",,,,,,,,,,,,,"http://mclarenautobody.co.uk/",,,
"node/3172192463",55.951996,-3.2010909,,,,,,"118-120",,,,"Rose Street",,,,,,,,,,,,,,,,,,,,,,,,,,"Murdo Macleans","hairdresser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vacant","survey",,,,,,,,,,,,,,,,
"node/3172192465",55.9519767,-3.2012025,,,,,,"122-124",,,,"Rose Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ecco",,,,,,,,,,,,,,,,,,,,,,,"shoes","survey",,,,,,,,,,,,,,,,
"node/3179347234",55.976037,-3.1692333,,,,,,"55",,,,"Bernard Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Flux",,,,,,,,,,,,,,,,,,,,,,,"gift","survey",,,,,,,,,,,,,"http://www.get2flux.co.uk/",,,
"node/3179347238",55.9760587,-3.1692976,,,,,,"57",,,,"Bernard Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petals By The Shore",,,,,,,,,,,,,,,,,,,,,,,"florist","survey",,,,,,,,,,,,,,,,
"node/3179629803",55.9444724,-3.2041701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Co-operative Food",,,,,"Mo-Su 07:00-23:00",,,,,,,,,,,,,,,,,,"supermarket",,,,,,,,,,,,,,,,,
"node/3182685206",55.9517782,-3.1991245,,,,,,"95-95A-96",,,,"Princes Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hector Russel Kiltmakers",,,,,,,,,,,,,,,,,,,,,,,"clothes","survey",,,,,,,,,,,,,"http://www.hector-russell.com/",,,
"node/3183105239",55.9531676,-3.1980981,,,,,,"46",,,,"George Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheynes",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,"http://www.cheyneshairdressing.com/",,,
"node/3183105241",55.953019,-3.1973753,,,,,,"40",,,,"Hanover Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1",,,,,,"Hanover Health Foods",,,,,,,,,,,,,,,,,,,,,,,"convenience","survey",,,,,,,,,,,,,"http://www.hanoverhealth.co.uk/",,,
"node/3184533247",55.9524983,-3.1980605,,,,,,,,,,"Rose Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holland & Barrett",,,,,,,,,,,,,,,,,,,,,,,"chemist","survey",,,,,,,,,,,,,"http://www.hollandandbarrett.com/",,,
"node/3184564578",55.9525215,-3.197919,,,,,,,,,,"Rose Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"William Hill",,,,,,,,,,,,,,,,,,,,,,,"bookmaker","survey",,,,,,,,,,,,,,,,
"node/3191734835",55.9740649,-3.1692611,,,,,,"13",,,,"Queen Charlotte Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charlotte Hair Stylist",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,"https://www.wahanda.com/place/charlotte-hair-stylist/",,,
"node/3193747653",55.9523738,-3.1963933,,,,,,"3-5",,,,"Hanover Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Camper",,,,,,,,,,,,,,,,,,,,,,,"shoes","survey",,,,,,,,,,,,,"http://www.camper.com/",,,
"node/3193762190",55.9531172,-3.1967415,,,,,,"49",,,,"Hanover Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barrhead Travel",,,,,,,,,,,,,,,,,,,,,,,"travel_agency","survey",,,,,,,,,,,,,,,,
"node/3195370966",55.9709241,-3.1722542,,,,,,"10",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mac's Audios",,,,,,,,,,,,,,,,,,,,,,,"mobile_phone","survey",,,,,,,,,,,,,,,,
"node/3195394139",55.9710387,-3.1724342,,,,,,"18",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Concept Clothing",,,,,,,,,,,,,,,,,,,,,,,"clothes","survey",,,,,,,,,,,,,"http://www.conceptclothingltd.co.uk/",,,
"node/3195394140",55.9711154,-3.1725547,,,,,,"24-26",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coral",,,,,,,,,,,,,,,,,,,,,,,"bookmaker","survey",,,,,,,,,,,,,,,,
"node/3195394144",55.9710586,-3.1724655,,,,,,"20",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"J.P Optometrist",,,,,,,,,,,,,,,,,,,,,,,"optician","survey",,,,,,,,,,,,,,,,
"node/3195440225",55.9711588,-3.172623,,,,,,"28",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albemarle Bond",,,,,,,,,,,,,,,,,,,,,,,"pawnbroker","survey",,,,,,,,,,,,,,,,
"node/3195440226",55.9714101,-3.1730179,,,,,,"48",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Animus",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/3195440227",55.9714788,-3.173126,,,,,,"2",,,,"Henderson Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greggs",,,,,,,,,,,,,,,,,,,,,,,"bakery","survey",,,,,,,,,,,,,,,,
"node/3195440238",55.9714412,-3.1730668,,,,,,"48A",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jeneil",,,,,,,,,,,,,,,,,,,,,,,"jewelry","survey",,,,,,,,,,,,,"http://www.jeneil.co.uk/",,,
"node/3195440239",55.9713094,-3.1728596,,,,,,"40",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Junction News",,,,,,,,,,,,,,,,,,,,,,,"newsagent","survey",,,,,,,,,,,,,,,,
"node/3195440240",55.9713891,-3.172985,,,,,,"46",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miena Jewellery",,,,,,,,,,,,,,,,,,,,,,,"jewelry","survey",,,,,,,,,,,,,,,,
"node/3195440241",55.9711829,-3.1726608,,,,,,"30",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Textilewise",,,,,,,,,,,,,,,,,,,,,,,"curtain","survey",,,,,,,,,,,,,"http://www.textilewise.co.uk/",,,
"node/3195440242",55.9712226,-3.1727233,,,,,,"34",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Welch Fishmongers",,,,,,,,,,,,,,,,,,,,,,,"seafood","survey",,,,,,,,,,,,,,,,
"node/3195739634",55.9526388,-3.1941058,,,,,,"47-48-49-50-51-52",,,,"Princes Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jenners",,,,,,,,,,,,,,,,,,,,,,,"department_store","survey",,,,,,,,,,,,,,,,
"node/3195850429",55.9716983,-3.1734533,,,,,,"60",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Express Laundry Service",,,,,,,,,,,,,,,,,,,,,,,"laundry","survey",,,,,,,,,,,,,,,,
"node/3195850440",55.9717211,-3.1734881,,,,,,"62",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lookin Trendy",,,,,,,,,,,,,,,,,,,,,,,"clothes","survey",,,,,,,,,,,,,,,,
"node/3197306927",55.9739506,-3.1765206,,,,,,"4",,,,"Taylor Gardens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deery Funeral Services",,,,,,,,,,,,,,,,,,,,,,,"funeral_directors","survey",,,,,,,,,,,,,"http://www.deeryfunerals.com/",,,
"node/3197306941",55.9737942,-3.1767567,,,,,,"174",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leith Bed Centre",,,,,,,,,,,,,,,,,,,,,,,"bed","survey",,,,,,,,,,,,,"https://www.leithbedcentre.com/",,,
"node/3198841091",55.9599671,-3.171331,,,,,,"150",,,,"Easter Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bra Bohag",,,,,,,,,,,,,,,,,,,,,,,"furniture","survey",,,,,,,,,,,,,"http://www.brabohag.com/",,,
"node/3198841092",55.9605704,-3.1692741,,,,,,"19-25",,,,"Sunnyside",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Devine Upholstery",,,,,,,,,,"+44 131 661 5533",,,,,,,,,,,,,"fabric","survey",,,,,,,,,,,,,"http://www.devine-upholstery.co.uk/",,,
"node/3198841116",55.9599061,-3.1713458,,,,,,"146",,,,"Easter Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Store Room for Edinburgh",,,,,,,,,,,,,,,,,,,,,,,"furniture","survey",,,,,,,,,,,,,,,,
"node/3198841117",55.9617731,-3.1680629,,,,,,"34-38",,,,"Albion Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Albion Road Garage",,,,,,,,,,"+44 131 661 2102",,,,,,,,,,,,,"car_repair","survey",,,,,,,,,,,,,"http://www.thealbiongarage.co.uk/",,,
"node/3198841119",55.959817,-3.1713675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"William Hill",,,,,,,,,,,,,,,,,,,,,,,"bookmaker","survey",,,,,,,,,,,,,"http://www.williamhill.com/",,,
"node/3201174944",55.9573875,-3.199062,,,,,,"31",,,,"Dundas Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bulthaup",,,,,,,,,,,,,,,,,,,,,,,"kitchen",,,,,,,,,,,,,,,,,
"node/3201174947",55.9572778,-3.2072697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coulters",,,,,,,,,,,,,,,,,,,,,,,"estate_agent",,,,,,,,,,,,,,,,,
"node/3201174948",55.9433329,-3.2039488,,,,,,"16A",,,,"Home Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Duke's",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/3201174951",55.9592333,-3.213072,,,,,,"78",,,,"Raeburn Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gifted",,,,,,,,,,,,,,,,,,,,,,,"gift",,,,,,,,,,,,,,,,,
"node/3201174952",55.9566171,-3.20274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hadden Rankin",,,,,,,,,,,,,,,,,,,,,,,"estate_agent",,,,,,,,,,,,,,,,,
"node/3201174957",55.9577755,-3.1891823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Simpson & Marwick",,,,,,,,,,,,,,,,,,,,,,,"estate_agent",,,,,,,,,,,,,,,,,
"node/3201174959",55.9559812,-3.202402,,,,,,"16",,,,"Howe Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"connolly",,,,,"Tu 09:00-20:00; We 09:00-18:00; Th 09:00-20:00; Fr 09:00-18:00; Sa 09:00-16:30",,,,,"+44 131 226 5300",,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,"http://connollyhair.co.uk/",,,
"node/3202882937",55.9617845,-3.1708648,,,,,,"190",,,,"Easter Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albion Convenience Store",,,,,,,,,,,,,,,,,,,,,,,"newsagent","survey",,,,,,,,,,,,,,,,
"node/3202882939",55.961811,-3.1706682,,,,,,"5",,,,"Albion Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Football Programme Shop",,,,,,,,,,"+44 131 652 1444",,,,,,,,,,,,,"sports","survey",,,,,,,,,,,,,"http://www.almondvaleprogrammes.co.uk/shop.htm/",,,
"node/3202882940",55.961836,-3.1704661,,,,,,"13",,,,"Albion Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"info@goodolddaysvintage.com",,,,,,,,,,,,,,,,,,,,"The Good Old Days Vintage and Reclaimed",,,,,,,,,,"+44 788 923 9652",,,,,,,,,,,,,"furniture","survey",,,,,,,"reclaimed",,,,,,"http://www.goodolddaysvintage.com/",,,
"node/3202941160",55.9746264,-3.1771962,,,,,,"1",,,,"Mill Lane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Central Carpets",,,,,,,,,,,,,,,,,,,,,,,"carpet","survey",,,,,,,,,,,,,"http://www.centralcarpetsleith.co.uk/",,,
"node/3202941468",55.974721,-3.1781073,,,,,,"206",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jlicious",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/3202941469",55.9746921,-3.1780773,,,,,,"204",,,,"Great Junction Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sklep Mini Kubus",,,,,,,,,,,,,,,,,,,,,,,"convenience","survey",,,,,,,,,,,,,,,,
"node/3203320870",55.9749627,-3.1722138,,,,,,"1",,,,"Coalhill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"George Pirie Modern",,,,,,,,,,,,,,,,,,,,,,,"furniture","survey",,,,,,,,,,,,,,,,
"node/3203360037",55.9735699,-3.1730217,,,,,,"58A",,,,"Henderson Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henderson Newsagents",,,,,,,,,,,,,,,,,,,,,,,"newsagent","survey",,,,,,,,,,,,,,,,
"node/3204456876",55.9730525,-3.1729595,,,,,,"30",,,,"Henderson Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"short cut to the shore",,,,,,,,,,,,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/3204515037",55.9652837,-3.1759857,,,,,,"291",,,,"Leith Walk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Braiding World",,,,,,,,,,"+44 131 553 7788",,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,"http://www.braidingworld.co.uk/",,,
"node/3204515040",55.965642,-3.1756705,,,,,,"267B",,,,"Leith Walk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tradecut@o2.pl",,,,,,,,,,,,,,,,,,,,"Trade Cut",,,,,,,,,,"+44 790 232 2808",,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,"http://www.tradecut.net/",,,
"node/3204589887",55.954083,-3.1981584,,,,,,"22",,,"EH2 1EN","Thistle Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Biscuit",,,,,,,,,,,,,,,,,,,,,,,"clothes","survey",,,,,,,,,,,,,,,,
"node/3206284215",55.9542169,-3.1981977,,,,,,"25B",,,,"Thistle Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Selenita",,,,,,,,,,,,,,,,,,,,,,,"clothes","survey",,,,,,,,,,,,,"http://www.selenita.co.uk/",,,
"node/3206319030",55.9532501,-3.2068666,,,,,,"78",,,,"Queen Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sweet Service",,,,,,,,,,,,,,,,,,,,,,,"convenience","survey",,,,,,,,,,,,,,,,
"node/3207527818",55.9747288,-3.1713479,,,,,,"7",,,,"Tolbooth Wynd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ragdogg",,,,,,,,,,,,,,,,,,,,,,,"yes","survey",,,,,,,,,,,,,,,,
"node/3209392095",55.9655241,-3.1699487,,,,,,"326",,,,"Easter Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ecodry Cleaning and Laundry",,,,,"Mo-Fr 08:30-18:00;Sa 09:00-15:00",,,,,"+44 131 281 0371",,,,,,,,,,,,,"laundry","survey",,,,,,,,,,,,,"http://pinkecoclean.co.uk/",,,
"node/3209392099",55.9655769,-3.1704886,,,,,,"71",,,,"Lorne Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lorne Newsagent",,,,,,,,,,,,,,,,,,,,,,,"newsagent","survey",,,,,,,,,,,,,,,,
"node/3209392100",55.966633,-3.1745857,,,,,,"4",,,,"Lorne Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mighty Barbers and Beauty",,,,,,,,,,"+44 793 839 8830",,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,"http://www.mightybarbers.co.uk/",,,
"node/3209392103",55.9660955,-3.1735212,"Edinburgh","GB",,,,"31",,,,"Lorne Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Window Cleaning Stuff",,,,,,,,,,,,,,,,,,,,,,,"trade","survey",,,,,,,,,,,,,,,,
"node/3214491850",55.9671529,-3.1696465,,,,,,"343",,,,"Easter Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perfect Signs",,,,,,,,,,"+44 131 208 4252",,,,,,,,,,,,,"clothes","survey",,,,,,,,,,,,,"http://www.perfect-signs.co.uk/",,,
"node/3214491854",55.9667052,-3.1747682,,,,,,"225",,,,"Leith Walk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blue Tiger Tattoo",,,,,,,,,,"+44 131 555 0009",,,,,,,,,,,,,"tattoo","survey",,,,,,,,,,,,,,,,
"node/3214491856",55.9687992,-3.1727609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GCR Autos Ltd",,,,,,,,,,"+44 131 555 2002",,,,,,,,,,,,,"car_repair","survey",,,,,,,,,,,,,,,,
"node/3214493333",55.9690666,-3.1682705,,,,,,"134",,,,"Duke Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ju-Pa Hairdressing",,,,,,,,,,"+44 131 554 5152",,,,,,,,,,,,,"hairdresser","survey",,,,,,,,,,,,,,,,
"node/3214493334",55.9689113,-3.1728306,,,,,,"4",,,,"Manderston Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leith Domestic Appliances",,,,,,,,,,"+44 131 554 7539",,,,,,,,,,,,,"electronics","survey",,,,,,,,,,,,,,,,
"node/3214493336",55.9689354,-3.172907,,,,,,"99",,,,"Leith Walk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leith Salerooms",,,,,,,,,,"+44 131 467 5635",,,,,,,,,,,,,"furniture","survey",,,,,,,,,,,,,,,,
"node/3214493337",55.9688435,-3.16789,,,,,,"150",,,,"Duke Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Links Engraving",,,,,,,,,,,,,,,,,,,,,,,"jewelry","survey",,,,,,,,,,,,,,,,
"node/3214493339",55.9693327,-3.1687243,,,,,,"110",,,,"Duke Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"maxyarns@hotmail.co.uk",,,,,,,,,,,,,,,,,,,,"Max Yarns Embroidery",,,,,,,,,,"+44 131 555 2359",,,,,,,,,,,,,"fabric","survey",,,,,,,,,,,,,,,,
"node/3214493340",55.9672951,-3.1699956,,,,,,"5",,,,"Thorntree Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"McKenzie and Flynn Roofing Contractors",,,,,,,,,,"+44 131 554 2324",,,,,,,,,,,,,"trade","survey",,,,,,,,,,,,,,,,
"node/3214493341",55.9689091,-3.1680019,,,,,,"146",,,,"Duke Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pets and Things",,,,,,,,,,,,,,,,,,,,,,,"pet","survey",,,,,,,,,,,,,,,,
"node/3214493343",55.9701504,-3.1718335,,,,,,"13",,,,"Leith Walk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Printing Express",,,,,,,,,,,,,,,,,,,,,,,"computer","survey",,,,,,,,,,,,,,,,
"node/3214493344",55.9675682,-3.1707731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R&A Foodstore",,,,,,,,,,,,,,,,,,,,,,,"newsagent","survey",,,,,,,,,,,,,,,,
"node/3214493347",55.9681777,-3.1707458,,,,,,"20",,,,"Gordon Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ronald G Graham Building and Roofing",,,,,,,,,,"+44 131 555 5121",,,,,,,,,,,,,"trade","survey",,,,,,,,,,,,,"http://www.ronaldgrahamgroup.co.uk/",,,
"node/3214493348",55.9691055,-3.1689,,,,,,"118",,,,"Duke Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S&J Motors",,,,,,,,,,"+44 131 555 2359",,,,,,,,,,,,,"car_repair","survey",,,,,,,,,,,,,"http://www.sandjmotors.co.uk/",,,
"node/3214493349",55.9661128,-3.1702872,,,,,,"307",,,,"Easter Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S&N Grocers",,,,,,,,,,,,,,,,,,,,,,,"greengrocer","survey",,,,,,,,,,,,,,,,
"node/3214493350",55.9688221,-3.1678539,,,,,,"152",,,,"Duke Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scotmid Funeral Directors",,,,,,,,,,,,,,,,,,,,,,,"funeral_directors","survey",,,,,,,,,,,,,,,,
"node/3214493351",55.9687844,-3.1678546,,,,,,"387",,,,"Easter Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shoe Repairs and Key Cutting",,,,,,,,,,"+44 131 553 2667",,,,,,,,,,,,,"locksmith","survey",,,,,,,,,,,,,,,,
"node/3214493352",55.9667415,-3.1747399,,,,,,"221",,,,"Leith Walk",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"susan@stardustcrystals.co.uk",,,,,,,,,,,,,,,,,,,,"Stardust Crystals and Gifts",,,,,,,,,,"+44 774 335 3445",,,,,,,,,,,,,"gift","survey",,,,,,,,,,,,,"http://www.stardustcrystals.co.uk/",,,
